project_id,project_type,project_scale,project_duration_years,complexity_index,initial_investment,tax_rate,risk_index,year,inflation_rate,market_growth_rate,revenue,operating_cost,capex,working_capital,cash_flow
P0031,Infrastructure,Large,7,0.8,373573957.16,0.28,0.34,3,0.02,0.06,134445430.65,104472801.2,5516433.63,6414281.61,14877197.43
P0031,Infrastructure,Large,7,0.8,373573957.16,0.28,0.34,4,0.06,0.08,139594786.34,126272592.5,15504630.59,6222756.22,-5844860.8
P0031,Infrastructure,Large,7,0.8,373573957.16,0.28,0.34,5,0.06,0.1,149842247.76,112114622.48,15271658.31,5921358.19,12964120.81
P0031,Infrastructure,Large,7,0.8,373573957.16,0.28,0.34,6,0.06,0.05,147988160.78,118314455.97,5044423.31,5564924.85,16761929.81
P0031,Infrastructure,Large,7,0.8,373573957.16,0.28,0.34,7,0.05,0.05,153109648.56,124303499.65,8184302.02,6299227.97,12695211.93
P0032,Infrastructure,Small,4,0.8,60445453.51,0.28,0.52,1,0.06,0.09,8939151.27,5653008.39,5980173.19,555167.91,-4059125.89
P0032,Infrastructure,Small,4,0.8,60445453.51,0.28,0.52,2,0.04,0.07,9304796.31,5850378.34,1292813.46,590125.48,1114811.39
P0032,Infrastructure,Small,4,0.8,60445453.51,0.28,0.52,3,0.03,0.03,13106466.48,8746206.36,1991046.54,744043.18,1037770.14
P0032,Infrastructure,Small,4,0.8,60445453.51,0.28,0.52,4,0.03,0.06,11782972.07,7463157.69,1539028.95,713462.86,1692038.85
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,1,0.05,0.02,36465447.84,23726043.84,11513799.34,2847229.61,-5296105.98
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,2,0.07,0.14,52394765.98,36413505.24,5819349.72,4115391.6,4295640.24
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,3,0.06,0.08,80134167.52,52448849.47,7832490.75,5897621.46,10112853.3
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,4,0.08,0.07,84684483.81,53290405.3,5919244.47,6127529.4,16959072.07
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,5,0.07,0.09,70504850.2,46100445.4,8358454.85,6018733.68,9623664.68
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,6,0.06,0.09,93881671.14,60452408.3,1880573.29,7239924.35,21194395.05
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,7,0.07,0.03,75545094.19,53425572.84,5098915.86,6855724.12,10784117.55
P0033,Real Estate,Medium,8,0.39,153017120.7,0.29,0.44,8,0.04,0.04,77971467.76,49042195.25,3120195.56,6119983.06,18618791.5
P0034,Healthcare,Small,4,0.64,49884515.0,0.24,0.41,1,0.06,0.02,8698070.72,4919948.73,6412847.4,783757.61,-4220293.35
P0034,Healthcare,Small,4,0.64,49884515.0,0.24,0.41,2,0.05,0.04,17913106.15,9380016.59,1362753.69,1692532.02,4365167.73
P0034,Healthcare,Small,4,0.64,49884515.0,0.24,0.41,3,0.05,0.0,17681407.87,9748593.93,1160111.89,1750968.35,4862351.4
P0034,Healthcare,Small,4,0.64,49884515.0,0.24,0.41,4,0.06,0.01,21149568.97,11038815.34,792469.43,2175783.13,6223424.08
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,1,0.07,0.06,20511954.2,11132705.23,12481168.05,1835533.99,-7029272.77
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,2,0.08,0.15,41883708.8,23355727.17,1565168.84,3853980.48,10196538.85
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,3,0.07,0.05,50044133.85,26872589.37,3911686.52,4404045.44,13140905.65
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,4,0.06,0.08,47458956.97,25654504.47,1738938.09,4350344.89,13948081.86
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,5,0.06,0.07,50293178.67,27306381.51,5412225.76,4743374.48,11074331.65
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,6,0.09,0.11,55346790.08,28219575.15,4613785.45,5201721.57,15248546.07
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,7,0.07,0.04,57407971.21,30369095.83,3211150.78,5332250.16,16942827.19
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,8,0.1,0.07,46421226.81,27064906.96,3341513.42,4477654.52,12631428.64
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,9,0.02,0.12,54558644.52,25130889.44,4444885.26,5168445.45,16981483.85
P0035,Energy,Small,10,0.42,113747823.4,0.26,0.46,10,0.05,-0.0,49185269.43,23543890.78,2324195.05,4124034.28,17722203.98
P0036,Healthcare,Medium,4,0.95,98479700.72,0.22,0.84,1,0.02,0.05,38615289.69,25820637.94,9077799.84,2331604.7,-1373790.37
P0036,Healthcare,Medium,4,0.95,98479700.72,0.22,0.84,2,0.06,0.05,52972615.04,36603311.13,4932314.35,2957707.95,7145734.27
P0036,Healthcare,Medium,4,0.95,98479700.72,0.22,0.84,3,0.03,0.07,64816693.89,47040062.33,3048699.83,3471599.07,9744700.82
P0036,Healthcare,Medium,4,0.95,98479700.72,0.22,0.84,4,0.08,0.11,76141243.45,51401709.11,2346904.77,4508153.95,17245903.32
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,1,0.07,0.05,66024340.59,43043362.97,31860380.23,5990455.52,-17761949.17
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,2,0.06,0.14,110427399.62,68676585.6,13213504.82,9610692.69,16127968.31
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,3,0.06,0.15,106079697.4,65429082.4,5943277.79,7964372.35,27400828.09
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,4,0.08,0.05,117766698.55,78314707.89,9548789.12,10623246.7,19259619.95
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,5,0.07,0.08,109081609.89,64378708.01,3396434.0,9626685.57,32792145.87
P0037,Infrastructure,Medium,6,0.61,249204272.08,0.22,0.72,6,0.08,0.09,126159130.22,80219181.63,3374355.19,12454549.52,30171502.86
P0038,Infrastructure,Medium,4,0.36,212982756.39,0.22,0.4,1,0.05,0.06,29917090.59,24829218.47,13290008.98,2466741.16,-11833017.19
P0038,Infrastructure,Medium,4,0.36,212982756.39,0.22,0.4,2,0.08,0.03,39636212.15,30844275.36,2880246.43,3349741.73,3038236.29
P0038,Infrastructure,Medium,4,0.36,212982756.39,0.22,0.4,3,0.04,0.1,54606904.3,45031822.11,4881619.57,5080841.6,910215.53
P0038,Infrastructure,Medium,4,0.36,212982756.39,0.22,0.4,4,0.04,0.07,57630571.64,47483559.9,1630275.75,4446489.34,6932906.65
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,1,0.07,0.05,43091009.73,22779517.64,16911748.97,3457224.47,-4211323.34
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,2,0.02,0.08,63095258.8,30959827.94,7600196.71,5079065.99,15830834.06
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,3,0.05,-0.01,76128646.74,36356568.87,3409287.21,6050631.84,27654851.52
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,4,0.08,0.09,86411631.11,45166048.53,11359678.84,7140008.22,19266427.63
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,5,0.04,0.05,86133223.45,46850864.76,10645015.78,6424195.77,21620135.26
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,6,0.04,0.01,86540232.9,48753525.2,10748560.67,6956108.04,18736903.79
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,7,0.03,0.1,91874533.11,49357892.26,10125779.66,7284700.96,23255020.94
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,8,0.07,0.12,83660079.36,42977993.91,6190677.02,7451495.03,27021853.93
P0039,Real Estate,Medium,9,0.93,166982377.42,0.21,0.27,9,0.06,0.06,79031712.96,41660210.52,825622.86,6224475.97,30216918.92
P0040,Real Estate,Small,3,0.48,51491988.76,0.32,0.56,1,0.08,0.06,13950504.77,8426753.44,7239308.66,1676569.58,-5101139.33
P0040,Real Estate,Small,3,0.48,51491988.76,0.32,0.56,2,0.05,0.11,24802056.81,13753291.07,993242.55,3004967.89,5233893.75
P0040,Real Estate,Small,3,0.48,51491988.76,0.32,0.56,3,0.06,0.03,25964854.03,14368190.76,1226210.26,3082798.27,6734298.61
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,1,0.07,0.03,2051367.15,988909.56,1291597.42,153031.98,-585085.89
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,2,0.06,0.03,4215636.06,1908413.49,1016559.07,305395.72,734353.36
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,3,0.08,0.03,5618375.25,2686035.94,715097.12,407426.73,1613878.0
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,4,0.06,0.04,4841712.92,2150609.52,400705.07,367058.46,1649319.11
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,5,0.07,0.05,5435678.54,2256463.84,890759.39,387929.95,1591919.66
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,6,0.03,0.07,4930800.64,2262867.44,801050.3,371710.39,1220431.93
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,7,0.06,0.02,5426615.79,2312986.71,543881.25,395830.83,1879604.55
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,8,0.04,0.09,5725963.75,2600657.65,605245.4,431825.32,1786946.86
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,9,0.06,0.06,4769403.38,2251744.36,502155.22,355028.1,1584449.05
P0041,Real Estate,Small,10,0.48,15738073.66,0.2,0.48,10,0.04,0.05,5845879.95,2964046.39,139638.8,390906.21,2202642.35
P0042,Energy,Small,4,0.64,75059017.75,0.26,0.68,1,0.05,0.01,14464285.52,8351474.74,8630425.46,1751712.58,-5727874.83
P0042,Energy,Small,4,0.64,75059017.75,0.26,0.68,2,0.04,0.06,18611736.22,11885970.57,1542340.35,2205544.74,2886415.86
P0042,Energy,Small,4,0.64,75059017.75,0.26,0.68,3,0.04,0.01,19903869.67,11780497.95,1566026.99,2139764.19,4869829.55
P0042,Energy,Small,4,0.64,75059017.75,0.26,0.68,4,0.03,0.02,19809328.66,10990263.73,525954.1,2346408.19,6198454.73
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,1,0.07,0.08,19351290.45,14269048.8,6076526.97,1223060.45,-3956935.44
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,2,0.06,0.04,18840263.78,13797194.55,1701961.95,1032704.68,1875446.42
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,3,0.08,0.0,26360980.97,21838380.99,2227698.48,1484480.85,329244.19
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,4,0.03,0.08,30980643.22,22342802.05,2277108.81,1867616.43,2933422.39
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,5,0.07,0.05,30340555.83,24310904.05,5270890.03,1940500.19,-1326029.77
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,6,0.07,0.03,24935756.91,19878847.32,3140595.04,1371923.12,773558.99
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,7,0.03,0.04,26669525.63,19153685.49,5201162.99,1552303.99,-367617.19
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,8,0.06,0.03,31478472.56,20232328.64,3279973.36,1944556.45,3570898.45
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,9,0.05,0.01,26851094.4,19860640.97,2770293.8,1539811.64,2357876.63
P0043,Healthcare,Large,10,0.61,91340610.46,0.33,0.48,10,0.02,0.04,31857352.42,23165446.14,1252523.13,1804147.3,4399782.9
P0044,Energy,Medium,3,0.6,41431610.62,0.3,0.3,1,0.04,0.06,9669957.17,5242461.32,2181260.7,678326.64,241779.42
P0044,Energy,Medium,3,0.6,41431610.62,0.3,0.3,2,0.07,0.03,13835387.27,8195676.54,1902728.55,935646.86,1780859.16
P0044,Energy,Medium,3,0.6,41431610.62,0.3,0.3,3,0.05,0.03,18740135.96,10181992.13,894274.72,1213725.68,4785045.06
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,1,0.05,0.12,33068449.03,22189098.75,25113435.4,2515919.19,-18969131.91
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,2,0.05,0.1,42286135.62,29492750.72,4640922.55,2963591.67,5196807.15
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,3,0.07,0.03,43305358.43,31514787.75,8324319.51,2980338.99,1037690.26
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,4,0.05,0.03,46673575.29,35332745.25,3715221.78,3398954.42,4524973.72
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,5,0.06,0.15,60099489.58,47056718.61,6350251.29,4425472.69,3247370.04
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,6,0.07,0.01,55125211.8,38011502.57,9065929.95,3797721.83,5417990.21
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,7,0.06,0.03,50183644.27,36331624.61,8918543.82,3911312.84,1916988.32
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,8,0.05,0.01,47132893.23,37347300.64,10573725.37,3611947.07,-2377758.44
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,9,0.07,0.09,56745402.37,44682738.76,5828181.29,3912753.24,3337719.54
P0045,Infrastructure,Small,10,0.72,201882038.99,0.21,0.58,10,0.07,0.0,51429721.64,37914546.32,4950208.33,3567536.2,6343757.27
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,1,0.02,0.07,19255208.19,10448152.49,2996342.1,1368930.6,2111744.89
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,2,0.08,0.07,27273765.09,15801609.25,2100712.15,1966491.45,6154897.89
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,3,0.05,0.08,34464407.21,20329218.19,3127647.01,2534524.0,6829186.5
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,4,0.05,0.04,38097963.25,22955977.68,1236238.85,2768995.48,9838218.94
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,5,0.04,0.06,39827497.28,22110818.72,2413596.28,3105007.15,10004028.88
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,6,0.06,0.13,40999129.56,23619028.28,1312787.61,3133431.19,11585520.49
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,7,0.09,0.05,34195988.05,20304289.4,2056940.85,2558123.45,8425663.23
P0046,Technology,Medium,8,0.53,52166467.93,0.26,0.46,8,0.05,0.09,38345962.27,20770370.49,995055.6,2876968.74,11349707.45
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,1,0.05,0.05,38387070.9,17104965.16,13867768.79,3034451.08,-648424.64
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,2,0.05,0.02,46267047.68,20979131.27,2225460.96,4181614.39,16410700.04
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,3,0.08,0.07,53712994.43,24444402.25,2093413.18,4553606.96,19608770.67
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,4,0.08,0.08,60229324.58,27348030.87,3420361.69,5189901.34,20820336.76
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,5,0.07,0.1,68203948.61,30930074.48,4409361.94,5835660.85,25588899.36
P0047,Real Estate,Medium,6,0.58,106017909.32,0.24,0.55,6,0.08,0.08,53121882.12,22045987.07,1242999.04,3936488.42,23963825.36
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,1,0.04,0.05,11667600.43,9821213.54,3061446.34,1195718.93,-2860136.82
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,2,0.02,0.05,22661784.99,18984216.01,2256326.0,2434371.7,-692926.04
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,3,0.07,0.03,22272318.61,17565427.27,1186013.88,2269526.38,2396796.21
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,4,0.03,0.01,23429403.52,19571880.45,1293360.75,2495199.48,1434708.56
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,5,0.07,0.08,20125809.25,16191759.3,1448578.89,2262853.48,1694824.56
P0048,Manufacturing,Small,6,0.27,37196274.89,0.24,0.66,6,0.08,0.01,22619643.17,17086635.16,323622.19,2471105.16,3633833.35
P0049,Energy,Large,5,0.66,201318389.88,0.3,0.81,1,0.04,0.05,54258100.0,38110988.39,17094663.84,5424558.1,-11164895.82
P0049,Energy,Large,5,0.66,201318389.88,0.3,0.81,2,0.02,0.08,88167116.46,63079755.08,11383261.35,8239514.46,3353336.8
P0049,Energy,Large,5,0.66,201318389.88,0.3,0.81,3,0.08,0.11,103414881.08,74426954.76,2818839.82,10749755.63,14022813.95
P0049,Energy,Large,5,0.66,201318389.88,0.3,0.81,4,0.05,0.07,101764244.25,72756975.76,2987231.29,10299542.31,18094544.9
P0049,Energy,Large,5,0.66,201318389.88,0.3,0.81,5,0.09,0.09,114245445.45,79352384.18,3232702.07,12412928.92,19776842.78
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,1,0.05,0.08,50320695.82,39886549.9,28987190.61,4559921.67,-25501910.92
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,2,0.05,0.09,75844545.39,64598886.34,11557959.58,6595030.45,-4930350.84
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,3,0.05,0.04,87994965.22,68226280.1,9658464.67,7620700.14,4643037.64
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,4,0.06,0.08,97287261.96,75375854.0,7135148.44,8528111.82,8756710.9
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,5,0.06,0.02,90408691.67,68993191.91,9946691.78,8568820.38,6579706.44
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,6,0.05,0.09,126997954.24,87153978.83,6074717.63,10942767.48,22219738.47
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,7,0.07,0.05,116991565.32,88372033.06,15047808.69,9848462.0,8272531.78
P0050,Infrastructure,Large,8,0.5,280608451.05,0.22,0.51,8,0.05,0.08,103221739.58,76095866.51,3592501.68,8103921.85,19808169.8
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,1,0.07,0.05,12358510.03,8606608.62,5154630.21,706961.47,-3013660.75
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,2,0.08,0.03,18505123.8,13776632.64,987251.14,935476.36,2202862.7
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,3,0.04,0.03,25670930.54,16176648.95,2487240.17,1419563.31,3785403.95
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,4,0.03,0.08,24353355.39,18392327.0,3215437.78,1254158.8,1227517.49
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,5,0.03,0.08,30025838.77,20163526.7,1316839.69,1693174.62,5199431.97
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,6,0.08,0.08,28118866.46,20081644.08,2738406.74,1444277.39,3205158.64
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,7,0.07,0.06,25033343.95,19253890.9,2604651.99,1266819.32,1715785.85
P0051,Technology,Large,8,0.56,52600253.19,0.28,0.71,8,0.08,0.05,24908124.75,19355434.58,823332.25,1450876.29,2993661.69
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,1,0.08,0.1,21864144.67,12617600.44,3362198.19,1954163.88,1009595.27
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,2,0.04,0.09,23690976.25,13633958.54,1401303.61,2253627.95,4951534.96
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,3,0.08,0.04,32270651.65,19598646.01,1968373.33,2863924.68,6332872.97
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,4,0.05,0.07,29765626.51,17331318.1,413485.22,2758509.38,8310397.99
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,5,0.04,0.06,38384605.44,22320567.86,1530282.15,3021341.9,9161226.81
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,6,0.03,0.05,32412739.01,18801142.51,445386.69,2919790.6,9486185.48
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,7,0.05,0.12,36528582.69,20732008.95,460165.53,2853997.8,9379094.91
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,8,0.08,0.1,37979458.93,22236085.24,1414736.59,3533800.91,8459334.58
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,9,0.08,0.14,32335574.37,20498955.58,1891263.28,3093406.42,6578712.66
P0052,Technology,Small,10,0.34,38868963.01,0.31,0.41,10,0.06,0.01,36918711.06,21147995.55,370046.75,3589233.88,9708887.5
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,1,0.05,0.05,21525575.91,10080017.89,10907752.6,1928531.66,-4177200.78
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,2,0.07,0.05,38243093.38,17113866.37,2486689.16,3280704.72,12312926.52
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,3,0.04,0.07,53137470.01,24876933.72,5077056.45,5054365.37,13714920.37
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,4,0.07,0.13,59603927.47,27709360.69,1826602.26,5922985.4,19805169.5
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,5,0.05,0.09,50343035.25,23393181.88,1230580.53,4226053.61,20934579.79
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,6,0.06,0.06,56228425.48,25799928.58,4646914.2,4896584.22,15925223.02
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,7,0.04,0.07,63739568.59,30973371.33,5495666.88,6441190.48,18251584.01
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,8,0.07,0.08,55577985.43,27288882.94,3718764.56,4374017.57,20385236.28
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,9,0.05,0.07,67696108.77,29840073.17,4417429.6,6282355.68,22689944.4
P0053,Real Estate,Small,10,0.33,93031162.48,0.26,0.38,10,0.03,0.05,64046523.18,30569317.64,1557126.98,6436895.35,22544244.57
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,1,0.04,0.01,31692324.3,21092202.09,23157943.59,3869668.91,-19044106.23
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,2,0.06,0.07,60690870.05,40239294.99,6869159.81,6823701.16,3954684.7
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,3,0.05,0.04,63822857.47,41725346.51,4546148.76,8644676.88,8919519.32
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,4,0.04,0.05,73141644.69,50376511.21,2745704.22,9804815.97,11768855.3
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,5,0.05,0.07,71396406.03,46685177.08,7463222.34,9179484.44,9799734.13
P0054,Infrastructure,Medium,6,0.56,199898360.38,0.32,0.57,6,0.07,0.0,56320851.42,42021040.83,3137204.47,7247470.43,8808495.07
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,1,0.07,-0.01,20514558.9,14736541.47,3722843.1,1370789.08,-839285.4
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,2,0.08,0.07,27417989.76,20225170.69,1997706.46,1727016.25,2937796.26
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,3,0.08,-0.02,28560898.69,20899186.65,1866338.25,1824477.18,3779973.28
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,4,0.07,0.05,35306061.87,25265315.47,1699868.93,2387277.75,5019348.48
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,5,0.06,0.1,38309141.97,27825481.76,1314112.34,2551546.66,6451928.4
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,6,0.05,0.05,41714270.59,30390878.63,1592491.98,2874570.18,6448906.91
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,7,0.03,0.05,37511929.64,24344148.67,2069183.81,2177297.53,8408587.21
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,8,0.05,0.08,34401188.99,23757654.21,671491.64,2190164.48,7032872.08
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,9,0.05,0.15,44232976.13,31946245.93,1350600.56,2693161.11,7405505.97
P0055,Manufacturing,Small,10,0.26,40711408.2,0.26,0.77,10,0.05,0.04,38206594.07,27656602.01,455152.28,2639117.35,7387811.79
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,1,0.05,0.06,33745966.29,22960048.81,6497722.6,2648212.85,-1248794.83
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,2,0.05,0.05,45211398.64,31649081.31,2703218.8,4008594.58,5974343.32
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,3,0.05,0.07,60556797.32,40816631.48,1719676.19,4895352.76,11741439.96
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,4,0.05,0.02,54478296.91,37737202.79,2896721.68,4374431.66,10287280.43
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,5,0.07,0.08,58569855.34,37192060.44,1469125.08,4798722.0,13924159.83
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,6,0.05,0.02,50546373.39,30588336.54,3935943.05,4299033.09,10966163.48
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,7,0.07,0.05,57723091.69,38345171.85,4713479.39,4657148.41,9545923.67
P0056,Energy,Small,8,0.59,78504825.78,0.26,0.54,8,0.05,0.09,63018980.83,43573073.13,719069.43,5981385.12,12202243.1
